time,arm1_Ang_pos,arm1_Ang_vel,arm1_Ang_acc,arm1_Ang_jerk,tail_Ang_pos,tail_Ang_vel,tail_Ang_acc,tail_Ang_jerk,tail_torque,arm2_Ang_pos,arm2_Ang_vel,arm2_Ang_acc,arm2_Ang_jerk,phi_pos,phi_vel,phi_acc,phi_jerk,phi_torque,phi_theta3_diff,arm1_Ang_meas_pos,arm1_Ang_meas_vel,tail_Ang_meas_pos,tail_Ang_meas_vel,phi_meas_pos,phi_meas_vel,tail_meas_torque,phi_meas_torque,arm2_Ang_meas_pos,arm2_Ang_meas_vel
2.001140685732020336e-02,-5.858901816969297460e-01,1.628991466926668352e-01,3.685732162600886852e+01,-3.401059515706837146e+02,5.626789797246315450e-01,-1.791915502848314246e+00,-8.047334864209352645e+01,1.022823845370121376e+03,5.633848663033254045e-01,-1.916349936605011184e+00,1.828010876688175745e+00,1.183399441384142747e+01,7.916855470832765604e+02,-2.479028916329642840e+00,3.619926379536490213e+00,9.232687895324816907e+01,-1.122525742044694681e+02,2.074561642573363729e-01,-5.626789797246316560e-01,-5.857590416596665239e-01,1.998432872422850892e-01,5.622294745365342683e-01,-1.898502427649974011e+00,-2.479289887608678633e+00,3.599077062317385778e+00,2.671773775546294472e-01,7.303158509302767887e-02,-1.917060413072144254e+00,1.700574634667411766e+00
2.101197720018621595e-02,-5.857029258651555992e-01,1.996128774584514376e-01,3.652407356651988835e+01,-3.256338880954507431e+02,5.608319269672898955e-01,-1.871941321877760078e+00,-7.947438410892542038e+01,9.725348944602469601e+02,5.915541096184916414e-01,-1.914524106799213143e+00,1.840310686666319917e+00,1.272371797763318746e+01,9.764655470823850010e+02,-2.475356033766503483e+00,3.712252008544079995e+00,9.221690130115347017e+01,-1.075460389775598173e+02,2.178289724702038299e-01,-5.608319269672903395e-01,-5.855392731480577595e-01,2.396721917671805757e-01,5.602854613764349789e-01,-1.987305228007914204e+00,-2.475643652954854890e+00,3.689238783771070285e+00,2.963526931443873913e-01,8.056232520352187010e-02,-1.915358191578419911e+00,1.701933555763156081e+00
2.201254754305222508e-02,-5.854796868449642089e-01,2.359905018807609001e-01,3.618542826340814145e+01,-3.512706504535101431e+02,5.589066971585967547e-01,-1.950961287679561451e+00,-7.846254562214217287e+01,1.049988547289902499e+03,6.197233529336576563e-01,-1.912684598391295676e+00,1.853504153176535496e+00,1.362189081106166988e+01,8.188561708405725312e+02,-2.471591295549892209e+00,3.804465440856096503e+00,9.210260813978119643e+01,-1.209099855032274320e+02,2.282017806830712592e-01,-5.589066971585965327e-01,-5.852796009996379389e-01,2.792012544106854954e-01,5.582529275514739320e-01,-2.075172229577586958e+00,-2.471907252746376571e+00,3.779170293396551639e+00,3.269697573054923811e-01,8.853916973025023618e-02,-1.913654325194902750e+00,1.703998063818964681e+00
2.301311788591823421e-02,-5.852208440835396930e-01,2.720266207383275625e-01,3.584138567082998605e+01,-3.568630343797257751e+02,5.569043996323100876e-01,-2.028962523594275424e+00,-7.743783293832332504e+01,1.063613327586211199e+03,6.478925962488236712e-01,-1.910830448815388216e+00,1.867599835016781951e+00,1.452853096648190778e+01,8.315489125497695113e+02,-2.467734848447698415e+00,3.896562358611056709e+00,9.198399946834233276e+01,-1.252396744594193478e+02,2.385745888959386884e-01,-5.569043996323101986e-01,-5.849805303309624227e-01,3.184130267387454971e-01,5.561329592340172878e-01,-2.162055077722834895e+00,-2.468080981493108617e+00,3.868871218775983944e+00,3.588183116529968797e-01,9.693717009772016835e-02,-1.911948022259091218e+00,1.706816141053149050e+00
2.401368822878424680e-02,-5.849267770280668355e-01,3.077158348098835150e-01,3.549194574013296943e+01,-3.412008107243737527e+02,5.548261437221876369e-01,-2.105932152962456616e+00,-7.640024579614342315e+01,1.008770786225831671e+03,6.760618395639900191e-01,-1.908960695505625527e+00,1.882606290985020747e+00,1.544365257145145698e+01,9.905565467290000470e+02,-2.463786839227813719e+00,3.988538443947477585e+00,9.186107528601174010e+01,-1.204332870397577722e+02,2.489473971088062010e-01,-5.548261437221881920e-01,-5.846425434950863753e-01,3.572895865786148151e-01,5.539266965735218928e-01,-2.247904189195907509e+00,-2.464165141854819829e+00,3.958339960879313058e+00,3.919203476364147010e-01,1.058148699197397485e-01,-1.910238445281297937e+00,1.710435771683405548e+00
2.501425857165025593e-02,-5.845978651257297543e-01,3.430527448741605423e-01,3.513710841964370957e+01,-3.463750353949133682e+02,5.526730387619872564e-01,-2.181857299124658311e+00,-7.534978391471111081e+01,1.020785471136891488e+03,7.042310828791561450e-01,-1.907074375896140817e+00,1.898532079879214463e+00,1.636726684032741730e+01,9.960413019284425218e+02,-2.459747414658128406e+00,4.080389379003872996e+00,9.173383559192852488e+01,-1.247277021820770671e+02,2.593202053216736025e-01,-5.526730387619875895e-01,-5.842657076108377368e-01,3.958147194874678809e-01,5.516349611567151756e-01,-2.332675413841648115e+00,-2.460159838554710543e+00,4.047576638626612322e+00,4.262901124041528766e-01,1.151518598171766133e-01,-1.908524877397995478e+00,1.714901224784964207e+00
2.601482891451626506e-02,-5.842344878237132333e-01,3.780319517098902904e-01,3.477687365443654244e+01,-3.736838145912194022e+02,5.504461940854666890e-01,-2.256725085421436017e+00,-7.428644699171272237e+01,1.104676132996976094e+03,7.324003261943220489e-01,-1.905170527421065296e+00,1.915385760497320788e+00,1.729938278833054355e+01,8.671279487874987808e+02,-2.455616721506532762e+00,4.172110845918757249e+00,9.160228038519815641e+01,-1.382327336700270735e+02,2.696930135345410595e-01,-5.504461940854674662e-01,-5.838504969814034551e-01,4.339715054684382123e-01,5.492589535687827373e-01,-2.416322629499537022e+00,-2.456065356308067660e+00,4.136583060128655731e+00,4.617206191364442991e-01,1.249129190185671867e-01,-1.906806402739285033e+00,1.720260430629118709e+00
2.701539925738227418e-02,-5.838370245692017235e-01,4.126480560958054045e-01,3.441124138607901273e+01,-3.793063618392109220e+02,5.481467190263837885e-01,-2.330522635193344794e+00,-7.321023470134556987e+01,1.118432468381207400e+03,7.605695695094882858e-01,-1.903248187514533951e+00,1.933175891637304522e+00,1.824000774538801650e+01,8.783529002616566004e+02,-2.451394906540917518e+00,4.263698526830649094e+00,9.146640966488926949e+01,-1.425651018618706871e+02,2.800658217474084055e-01,-5.481467190263835665e-01,-5.833974089767861582e-01,4.717426405808376466e-01,5.467999446241876838e-01,-2.498798726551393123e+00,-2.451881995390188251e+00,4.225359924438047088e+00,4.982019656108259698e-01,1.351492784237475764e-01,-1.905082050766000457e+00,1.726561197886653964e+00
2.801596960024828678e-02,-5.834058548093794538e-01,4.468956588106375860e-01,3.404021155235364660e+01,-3.618487404911501812e+02,5.457757229184964087e-01,-2.403237071780939260e+00,-7.212114669200670392e+01,1.056611561268007335e+03,7.887388128246545227e-01,-1.901306393610677548e+00,1.951911032097126464e+00,1.918914773232931026e+01,1.014129172367191359e+03,-2.447082116529174289e+00,4.355148103878065946e+00,9.132622343002802268e+01,-1.376068686506757501e+02,2.904386299602759736e-01,-5.457757229184967418e-01,-5.829066402551765780e-01,5.091126466355496705e-01,5.442589225586640378e-01,-2.580062418926261980e+00,-2.447609867834803499e+00,4.313909228224697578e+00,5.357394671976800637e-01,1.458442314358460723e-01,-1.903350945276139461e+00,1.733846809298435598e+00
2.901653994311429591e-02,-5.829413579914310972e-01,4.807693606331187586e-01,3.366378408695319990e+01,-3.905770496281419355e+02,5.433343150955622924e-01,-2.474855518524774034e+00,-7.101918258369919101e+01,1.146060377120784324e+03,8.169080561398205376e-01,-1.899344183143629960e+00,1.971599740674744083e+00,2.014680774063309343e+01,9.000990778139728263e+02,-2.442678498239192475e+00,4.446455259199517229e+00,9.118172167960742058e+01,-1.512318950622158695e+02,3.008114381731433751e-01,-5.433343150955625145e-01,-5.823786744284045191e-01,5.460654493396943643e-01,5.416371997379511027e-01,-2.660070709836323655e+00,-2.443249243365390289e+00,4.402234687450454764e+00,5.741364906775251464e-01,1.569536436545393709e-01,-1.901612043627439075e+00,1.742163977614131110e+00
